#doc name topic proportion ...
0	file:/home/abr/documents/quantitative-text-analysis-dariah/doc-clean/data/austen-brontë-split/Austen_Pride0026.txt	14	0.23672055427251731	13	0.13048498845265588	4	0.10046189376443418	15	0.09353348729792148	12	0.09353348729792148	5	0.08660508083140878	6	0.05658198614318707	18	0.04503464203233257	7	0.02424942263279446	10	0.017321016166281754	3	0.017321016166281754	11	0.015011547344110854	8	0.015011547344110854	19	0.012702078521939953	16	0.010392609699769052	9	0.010392609699769052	2	0.010392609699769052	0	0.010392609699769052	17	0.008083140877598153	1	0.005773672055427252	
1	file:/home/abr/documents/quantitative-text-analysis-dariah/doc-clean/data/austen-brontë-split/CBronte_Villette0015.txt	9	0.22872340425531915	3	0.08829787234042553	16	0.07127659574468086	15	0.06489361702127659	4	0.06489361702127659	19	0.06063829787234042	5	0.05851063829787234	12	0.05638297872340425	6	0.05425531914893617	10	0.05	18	0.039361702127659576	17	0.03723404255319149	7	0.03297872340425532	8	0.026595744680851064	2	0.022340425531914895	11	0.013829787234042552	0	0.009574468085106383	13	0.007446808510638298	1	0.007446808510638298	14	0.005319148936170213	
2	file:/home/abr/documents/quantitative-text-analysis-dariah/doc-clean/data/austen-brontë-split/CBronte_Jane0000.txt	17	0.17060085836909872	3	0.11909871244635194	18	0.11266094420600858	9	0.0740343347639485	13	0.06545064377682404	12	0.059012875536480686	7	0.05042918454935622	15	0.043991416309012876	8	0.043991416309012876	2	0.04184549356223176	19	0.03755364806866953	10	0.03540772532188841	6	0.03540772532188841	5	0.02682403433476395	4	0.0203862660944206	11	0.018240343347639486	14	0.013948497854077254	1	0.013948497854077254	16	0.011802575107296138	0	0.00536480686695279	
3	file:/home/abr/documents/quantitative-text-analysis-dariah/doc-clean/data/austen-brontë-split/CBronte_Jane0098.txt	8	0.2186700767263427	16	0.0907928388746803	4	0.08567774936061381	15	0.06265984654731457	19	0.049872122762148335	2	0.04731457800511509	1	0.04731457800511509	13	0.04475703324808184	7	0.04475703324808184	5	0.04219948849104859	18	0.03964194373401535	3	0.0370843989769821	14	0.034526854219948847	11	0.034526854219948847	6	0.029411764705882353	9	0.026854219948849106	10	0.024296675191815855	12	0.016624040920716114	0	0.016624040920716114	17	0.00639386189258312	
4	file:/home/abr/documents/quantitative-text-analysis-dariah/doc-clean/data/austen-brontë-split/Austen_Pride0045.txt	14	0.2062841530054645	13	0.15710382513661203	18	0.11065573770491803	2	0.08333333333333333	4	0.08060109289617487	15	0.05874316939890711	12	0.04234972677595628	0	0.03961748633879782	6	0.036885245901639344	3	0.03415300546448088	5	0.028688524590163935	9	0.025956284153005466	11	0.020491803278688523	8	0.020491803278688523	16	0.012295081967213115	1	0.012295081967213115	10	0.009562841530054645	19	0.006830601092896175	17	0.006830601092896175	7	0.006830601092896175	
5	file:/home/abr/documents/quantitative-text-analysis-dariah/doc-clean/data/austen-brontë-split/Austen_Emma0052.txt	11	0.21355498721227623	13	0.13427109974424553	12	0.10613810741687979	15	0.0959079283887468	18	0.08312020460358056	4	0.07033248081841433	2	0.05754475703324808	5	0.0319693094629156	1	0.026854219948849106	16	0.024296675191815855	10	0.024296675191815855	6	0.01918158567774936	3	0.01918158567774936	14	0.016624040920716114	9	0.016624040920716114	0	0.016624040920716114	8	0.014066496163682864	19	0.011508951406649617	17	0.008951406649616368	7	0.008951406649616368	
6	file:/home/abr/documents/quantitative-text-analysis-dariah/doc-clean/data/austen-brontë-split/Austen_Pride0050.txt	14	0.25478468899521534	12	0.16148325358851676	13	0.07535885167464115	15	0.06578947368421052	10	0.05382775119617225	6	0.05143540669856459	4	0.05143540669856459	5	0.04665071770334928	17	0.03708133971291866	9	0.03229665071770335	0	0.03229665071770335	8	0.029904306220095694	2	0.029904306220095694	1	0.017942583732057416	16	0.013157894736842105	11	0.013157894736842105	3	0.013157894736842105	18	0.008373205741626795	19	0.005980861244019139	7	0.005980861244019139	
7	file:/home/abr/documents/quantitative-text-analysis-dariah/doc-clean/data/austen-brontë-split/Austen_Sense0019.txt	0	0.22932330827067668	13	0.13408521303258145	2	0.11904761904761904	18	0.08646616541353383	12	0.06892230576441102	6	0.06390977443609022	5	0.04887218045112782	4	0.04887218045112782	9	0.043859649122807015	15	0.02882205513784461	14	0.018796992481203006	7	0.018796992481203006	17	0.013784461152882205	16	0.013784461152882205	11	0.013784461152882205	8	0.013784461152882205	19	0.008771929824561403	10	0.008771929824561403	3	0.008771929824561403	1	0.008771929824561403	
8	file:/home/abr/documents/quantitative-text-analysis-dariah/doc-clean/data/austen-brontë-split/Austen_Pride0092.txt	14	0.20657894736842106	15	0.16710526315789473	2	0.16447368421052633	18	0.10394736842105264	13	0.09868421052631579	5	0.035526315789473684	4	0.02763157894736842	3	0.025	0	0.025	6	0.019736842105263157	10	0.017105263157894738	12	0.014473684210526316	11	0.014473684210526316	9	0.014473684210526316	8	0.014473684210526316	19	0.011842105263157895	16	0.011842105263157895	7	0.011842105263157895	17	0.009210526315789473	1	0.006578947368421052	
9	file:/home/abr/documents/quantitative-text-analysis-dariah/doc-clean/data/austen-brontë-split/CBronte_Villette0116.txt	1	0.18210526315789474	7	0.10842105263157895	19	0.09368421052631579	5	0.09157894736842105	13	0.06	10	0.05789473684210526	17	0.05578947368421053	12	0.05157894736842105	6	0.049473684210526316	16	0.03894736842105263	15	0.03684210526315789	18	0.034736842105263156	9	0.028421052631578948	4	0.028421052631578948	2	0.022105263157894735	3	0.02	11	0.015789473684210527	8	0.011578947368421053	14	0.007368421052631579	0	0.005263157894736842	
